Date,AAPL,MSFT,AMZN,GOOG,FB,TSLA,BABA,NVDA,DIS,NFLX
2017-06-02,37.06284713745117,67.91959381103516,1006.72998046875,975.5999755859375,153.61000061035156,67.97000122070312,124.12999725341797,142.22389221191406,102.63773345947266,165.17999267578125
2017-06-05,36.70044708251953,68.4117660522461,1011.3400268554688,983.6799926757812,153.6300048828125,69.46399688720703,125.37000274658203,146.5508270263672,102.00570678710938,165.05999755859375
2017-06-06,36.82441711425781,68.63892364501953,1003.0,976.5700073242188,152.80999755859375,70.56999969482422,124.62000274658203,145.8874053955078,101.02893829345703,165.1699981689453
2017-06-07,37.04376983642578,68.51587677001953,1010.0700073242188,980.9400024414062,153.1199951171875,71.93000030517578,125.63999938964844,147.64988708496094,101.4311294555664,165.61000061035156
2017-06-08,36.95317077636719,68.09942626953125,1010.27001953125,983.4099731445312,154.7100067138672,74.0,142.33999633789062,158.3632354736328,99.8989486694336,165.8800048828125
2017-06-09,35.52024459838867,66.5566635131836,978.3099975585938,949.8300170898438,149.60000610351562,71.46399688720703,139.44000244140625,148.12513732910156,101.14384460449219,158.02999877929688
2017-06-12,34.67146301269531,66.04556274414062,964.9099731445312,942.9000244140625,148.44000244140625,71.802001953125,139.0800018310547,148.4915008544922,102.50366973876953,151.44000244140625
2017-06-13,34.95042037963867,66.86900329589844,980.7899780273438,953.4000244140625,150.67999267578125,75.19000244140625,136.60000610351562,149.9073944091797,102.04402160644531,152.72000122070312
2017-06-14,34.609474182128906,66.50934600830078,976.469970703125,950.760009765625,150.25,76.13200378417969,136.6699981689453,150.22425842285156,101.64181518554688,152.1999969482422
2017-06-15,34.402042388916016,66.15914154052734,964.1699829101562,942.3099975585938,149.8000030517578,75.06800079345703,135.0800018310547,150.8678436279297,101.48860168457031,151.75999450683594
2017-06-16,33.92043685913086,66.25379180908203,987.7100219726562,939.780029296875,150.63999938964844,74.27999877929688,134.8699951171875,150.125244140625,101.03852081298828,152.3800048828125
2017-06-19,34.89081573486328,67.07722473144531,995.1699829101562,957.3699951171875,152.8699951171875,73.95999908447266,139.47000122070312,155.76904296875,100.90444946289062,153.39999389648438
2017-06-20,34.57372283935547,66.16858673095703,992.5900268554688,950.6300048828125,152.25,74.447998046875,138.3800048828125,155.5413055419922,99.53504943847656,152.0500030517578
2017-06-21,34.77875518798828,66.50934600830078,1002.22998046875,959.4500122070312,153.91000366210938,75.27999877929688,143.2899932861328,157.89785766601562,100.35859680175781,155.02999877929688
2017-06-22,34.72153854370117,66.4998779296875,1001.2999877929688,957.0900268554688,153.39999389648438,76.52200317382812,142.27000427246094,156.80868530273438,99.80319213867188,154.88999938964844
2017-06-23,34.87650680541992,67.39903259277344,1003.739990234375,965.5900268554688,155.07000732421875,76.69000244140625,143.00999450683594,152.31346130371094,99.93724822998047,158.02000427246094
2017-06-26,34.76683807373047,66.75541687011719,993.97998046875,952.27001953125,153.58999633789062,75.49800109863281,142.72999572753906,150.64999389648438,101.09597778320312,157.5
2017-06-27,34.268524169921875,65.50606536865234,976.780029296875,927.3300170898438,150.5800018310547,72.4739990234375,141.52999877929688,145.1349334716797,100.94275665283203,151.02999877929688
2017-06-28,34.76921844482422,66.06449127197266,990.3300170898438,940.489990234375,153.24000549316406,74.24800109863281,143.9499969482422,150.25396728515625,102.33130645751953,153.41000366210938
2017-06-29,34.25660705566406,64.82460021972656,975.9299926757812,917.7899780273438,151.0399932861328,72.1500015258789,140.80999755859375,145.23391723632812,101.23003387451172,150.08999633789062
2017-06-30,34.337669372558594,65.24104309082031,968.0,908.72998046875,150.97999572753906,72.3219985961914,140.89999389648438,143.1348419189453,101.74715423583984,149.41000366210938
2017-07-03,34.21369552612305,64.52171325683594,953.6599731445312,898.7000122070312,148.42999267578125,70.52400207519531,140.99000549316406,137.9563751220703,102.90587615966797,146.1699981689453
2017-07-05,34.35436248779297,65.38301849365234,971.4000244140625,911.7100219726562,150.33999633789062,65.41799926757812,144.8699951171875,141.6397247314453,101.1534194946289,147.61000061035156
2017-07-06,34.03010559082031,64.90031433105469,965.1400146484375,906.6900024414062,148.82000732421875,61.76599884033203,142.1999969482422,142.06549072265625,99.70630645751953,146.25
2017-07-07,34.37580871582031,65.74268341064453,978.760009765625,918.5900268554688,151.44000244140625,62.64400100708008,142.42999267578125,145.3131561279297,99.67736053466797,150.17999267578125
2017-07-10,34.58562469482422,66.23486328125,996.469970703125,928.7999877929688,153.5,63.209999084472656,143.80999755859375,152.1847381591797,99.93785095214844,152.6699981689453
2017-07-11,34.697689056396484,66.24431610107422,994.1300048828125,930.0900268554688,155.27000427246094,65.44400024414062,145.80999755859375,154.34326171875,100.17902374267578,154.3300018310547
2017-07-12,34.747764587402344,67.34225463867188,1006.510009765625,943.8300170898438,158.89999389648438,65.90399932861328,149.0,160.90786743164062,100.69999694824219,158.75
2017-07-13,35.23176193237305,67.9290542602539,1000.6300048828125,947.1599731445312,159.25999450683594,64.68199920654297,149.52000427246094,159.04640197753906,100.61317443847656,158.2100067138672
2017-07-14,35.5345573425293,68.885009765625,1001.8099975585938,955.989990234375,159.97000122070312,65.55599975585938,151.8300018310547,163.3238067626953,101.38496398925781,161.1199951171875
2017-07-17,35.65853500366211,69.42452239990234,1010.0399780273438,953.4199829101562,159.72999572753906,63.91400146484375,151.22999572753906,162.63070678710938,101.09553527832031,161.6999969482422
2017-07-18,35.78252410888672,69.3771743774414,1024.449951171875,965.4000244140625,162.86000061035156,65.64800262451172,153.75,164.3238983154297,102.02169036865234,183.60000610351562
2017-07-19,36.006629943847656,69.90718841552734,1026.8699951171875,970.8900146484375,164.13999938964844,65.052001953125,153.14999389648438,163.47235107421875,103.05396270751953,183.86000061035156
2017-07-20,35.844505310058594,70.24795532226562,1028.699951171875,968.1500244140625,164.52999877929688,65.98400115966797,152.11000061035156,165.84866333007812,103.57494354248047,183.60000610351562
2017-07-21,35.82781219482422,69.84095764160156,1025.6700439453125,972.9199829101562,164.42999267578125,65.68000030517578,151.88999938964844,166.44276428222656,103.31444549560547,188.5399932861328
2017-07-24,36.261749267578125,69.66114044189453,1038.949951171875,980.3400268554688,166.0,68.50399780273438,152.25999450683594,164.511962890625,103.22763061523438,187.91000366210938
2017-07-25,36.416725158691406,70.21955871582031,1039.8699951171875,950.7000122070312,165.27999877929688,67.91999816894531,152.44000244140625,163.71987915039062,102.6680679321289,186.97000122070312
2017-07-26,36.58838653564453,70.0870361328125,1052.800048828125,947.7999877929688,165.61000061035156,68.7699966430664,155.7899932861328,165.6110382080078,103.16973876953125,189.0800018310547
2017-07-27,35.8969612121582,69.24466705322266,1046.0,934.0900268554688,170.44000244140625,66.89199829101562,154.14999389648438,160.14549255371094,106.12185668945312,182.67999267578125
2017-07-28,35.64423370361328,69.13108825683594,1020.0399780273438,941.530029296875,172.4499969482422,67.01399993896484,157.55999755859375,162.76931762695312,106.08326721191406,184.0399932861328
2017-07-31,35.46064376831055,68.80928802490234,987.780029296875,930.5,169.25,64.69400024414062,154.9499969482422,160.90786743164062,106.0543212890625,181.66000366210938
2017-08-01,35.77537155151367,68.69572448730469,996.1900024414062,930.8300170898438,169.86000061035156,63.91400146484375,154.72999572753906,162.8683624267578,106.71035766601562,182.02999877929688
2017-08-02,37.46577453613281,68.39283752441406,995.8900146484375,930.3900146484375,169.3000030517578,65.1780014038086,151.91000366210938,162.76931762695312,104.8387451171875,180.74000549316406
2017-08-03,37.09145736694336,68.28872680664062,986.9199829101562,923.6500244140625,168.58999633789062,69.41799926757812,153.32000732421875,164.83876037597656,105.27288818359375,179.22999572753906
2017-08-04,37.286964416503906,68.79036712646484,987.5800170898438,927.9600219726562,169.6199951171875,71.38200378417969,153.3300018310547,165.56153869628906,103.89330291748047,180.27000427246094
2017-08-07,37.863948822021484,68.52535247802734,992.27001953125,929.3599853515625,171.97999572753906,71.03399658203125,158.83999633789062,170.65087890625,102.60053253173828,181.3300018310547
2017-08-08,38.166751861572266,68.89448547363281,989.8400268554688,926.7899780273438,171.22999572753906,73.04399871826172,157.5,168.62106323242188,103.20832824707031,178.36000061035156
2017-08-09,38.40039825439453,68.59161376953125,982.010009765625,922.9000244140625,171.17999267578125,72.70600128173828,157.49000549316406,170.41323852539062,99.20464324951172,175.77999877929688
2017-08-10,37.17727279663086,67.58832550048828,956.9199829101562,907.239990234375,167.39999389648438,71.08000183105469,151.77000427246094,163.1158905029297,97.77681732177734,169.13999938964844
2017-08-11,37.69429397583008,68.61998748779297,967.989990234375,914.3900146484375,168.0800018310547,71.5739974975586,151.6999969482422,154.4224395751953,98.39425659179688,171.39999389648438
2017-08-14,38.26156997680664,69.65165710449219,983.2999877929688,922.6699829101562,170.75,72.76000213623047,154.61000061035156,166.73980712890625,97.82505798339844,171.0
2017-08-15,38.680450439453125,69.67069244384766,982.739990234375,922.219970703125,171.0,72.46600341796875,157.75,165.33380126953125,97.9311752319336,168.5
2017-08-16,38.52486801147461,70.07984924316406,978.1799926757812,926.9600219726562,170.0,72.58200073242188,159.5,163.52186584472656,98.59684753417969,169.97999572753906
2017-08-17,37.785247802734375,68.89044189453125,960.5700073242188,910.97998046875,166.91000366210938,70.38400268554688,163.9199981689453,159.8781280517578,97.8057632446289,166.08999633789062
2017-08-18,37.69907760620117,68.97607421875,958.469970703125,910.6699829101562,167.41000366210938,69.49199676513672,167.5,159.90782165527344,97.14972686767578,166.5399932861328
2017-08-21,37.629669189453125,68.65254974365234,953.2899780273438,906.6599731445312,167.77999877929688,67.5719985961914,169.25,157.58102416992188,97.60315704345703,166.75999450683594
2017-08-22,38.244815826416016,69.61361694335938,966.9000244140625,924.6900024414062,169.63999938964844,68.2699966430664,174.4600067138672,161.0891876220703,99.1467514038086,169.33999633789062
2017-08-23,38.292686462402344,69.1949462890625,958.0,927.0,168.7100067138672,70.55400085449219,175.8000030517578,164.30999755859375,97.9215316772461,169.05999755859375
2017-08-24,38.12274932861328,69.16637420654297,952.4500122070312,921.280029296875,167.74000549316406,70.58599853515625,175.0,163.70545959472656,97.94082641601562,168.1300048828125
2017-08-25,38.26397705078125,69.29006958007812,945.260009765625,915.8900146484375,166.32000732421875,69.61000061035156,171.74000549316406,162.3378448486328,98.79945373535156,165.9499969482422
2017-08-28,38.64932632446289,69.29959869384766,946.02001953125,913.8099975585938,167.24000549316406,69.13200378417969,168.3000030517578,163.48744201660156,98.94415283203125,167.1199951171875
2017-08-29,38.99401092529297,69.5089340209961,954.0599975585938,921.2899780273438,168.0500030517578,69.47200012207031,167.41000366210938,163.21986389160156,98.95380401611328,168.80999755859375
2017-08-30,39.099334716796875,70.42239379882812,967.5900268554688,929.5700073242188,169.9199981689453,70.63600158691406,171.25,164.19105529785156,99.24323272705078,174.69000244140625
2017-08-31,39.25491714477539,71.14556884765625,980.5999755859375,939.3300170898438,171.97000122070312,71.18000030517578,171.74000549316406,167.9172821044922,97.63211059570312,174.7100067138672
2017-09-01,39.266883850097656,70.35579681396484,978.25,937.3400268554688,172.02000427246094,71.08000183105469,171.0399932861328,168.9281005859375,97.9215316772461,174.74000549316406
2017-09-05,38.795345306396484,70.04179382324219,965.27001953125,928.4500122070312,170.72000122070312,69.91799926757812,169.9199981689453,164.4190216064453,98.01800537109375,174.52000427246094
2017-09-06,38.7546501159668,69.84195709228516,967.7999877929688,927.8099975585938,172.08999633789062,68.90599822998047,168.13999938964844,164.31991577148438,97.9215316772461,179.25
2017-09-07,38.59906768798828,70.73639678955078,979.469970703125,935.9500122070312,173.2100067138672,70.12200164794922,170.47999572753906,165.08299255371094,93.63806915283203,179.0
2017-09-08,37.96955871582031,70.39385223388672,965.9000244140625,926.5,170.9499969482422,68.68000030517578,169.0,162.21893310546875,93.64771270751953,176.4199981689453
2017-09-11,38.656517028808594,71.13603973388672,977.9600219726562,929.0800170898438,173.50999450683594,72.73799896240234,174.05999755859375,167.48121643066406,93.66700744628906,181.74000549316406
2017-09-12,38.503326416015625,71.05992889404297,982.5800170898438,932.0700073242188,172.9600067138672,72.55000305175781,175.30999755859375,168.0857391357422,94.43880462646484,185.14999389648438
2017-09-13,38.21370315551758,71.5642318725586,999.5999755859375,935.0900268554688,173.0500030517578,73.24600219726562,178.97000122070312,168.83889770507812,95.33601379394531,183.63999938964844
2017-09-14,37.885780334472656,71.14556884765625,992.2100219726562,925.1099853515625,170.9600067138672,75.52799987792969,177.10000610351562,167.87765502929688,94.44845581054688,182.6300048828125
2017-09-15,38.26875686645508,71.65937042236328,986.7899780273438,920.2899780273438,171.63999938964844,75.96199798583984,176.6999969482422,178.49134826660156,95.04659271240234,182.35000610351562
2017-09-18,37.9791259765625,71.51665496826172,974.1900024414062,915.0,170.00999450683594,77.0,179.97999572753906,185.864501953125,94.64139556884766,184.6199951171875
2017-09-19,37.99348831176758,71.78308868408203,969.8599853515625,921.8099975585938,172.52000427246094,75.0199966430664,180.07000732421875,185.66629028320312,94.95976257324219,185.67999267578125
2017-09-20,37.35679244995117,71.30731201171875,973.2100219726562,931.5800170898438,172.1699981689453,74.78199768066406,177.9499969482422,184.1698760986328,95.71226501464844,185.50999450683594
2017-09-21,36.71530532836914,70.6126937866211,964.6500244140625,932.4500122070312,171.11000061035156,73.2959976196289,177.38999938964844,179.13552856445312,95.40354919433594,188.77999877929688
2017-09-22,36.35627746582031,70.8030014038086,955.0999755859375,928.530029296875,170.5399932861328,70.21800231933594,178.13999938964844,177.39132690429688,95.12377166748047,187.35000610351562
2017-09-25,36.0355339050293,69.70874786376953,939.7899780273438,920.969970703125,162.8699951171875,68.99800109863281,169.58999633789062,169.46324157714844,96.05957794189453,178.5500030517578
2017-09-26,36.65547561645508,69.70874786376953,938.5999755859375,924.8599853515625,164.2100067138672,69.05000305175781,167.02000427246094,170.41464233398438,95.1527099609375,179.3800048828125
2017-09-27,36.916378021240234,70.27014923095703,950.8699951171875,944.489990234375,167.67999267578125,68.19400024414062,170.99000549316406,174.15074157714844,95.7412109375,181.97000122070312
2017-09-28,36.688987731933594,70.2891845703125,956.4000244140625,949.5,168.72999572753906,67.91999816894531,170.24000549316406,174.10116577148438,94.5931625366211,180.6999969482422
2017-09-29,36.89004135131836,70.87913513183594,961.3499755859375,959.1099853515625,170.8699951171875,68.22000122070312,172.7100067138672,177.16342163085938,95.09483337402344,181.35000610351562
2017-10-02,36.81584167480469,70.99330139160156,959.1900024414062,953.27001953125,169.47000122070312,68.30599975585938,173.61000061035156,177.39132690429688,96.33935546875,177.00999450683594
2017-10-03,36.97621536254883,70.6602783203125,957.0999755859375,957.7899780273438,169.9600067138672,69.62799835205078,178.55999755859375,177.75802612304688,97.23656463623047,179.19000244140625
2017-10-04,36.73685836791992,71.0694351196289,965.4500122070312,951.6799926757812,168.4199981689453,71.00199890136719,178.7100067138672,179.2445526123047,97.0050277709961,184.4499969482422
2017-10-05,37.19403076171875,72.28738403320312,980.8499755859375,969.9600219726562,171.24000549316406,71.06600189208984,178.88999938964844,179.14544677734375,96.58053588867188,194.38999938964844
2017-10-06,37.172481536865234,72.31592559814453,989.5800170898438,978.8900146484375,172.22999572753906,71.3759994506836,179.1999969482422,179.67068481445312,96.54193878173828,198.02000427246094
2017-10-09,37.30173873901367,72.59187316894531,990.989990234375,977.0,172.5,68.58799743652344,182.08999633789062,183.7239227294922,96.05957794189453,196.8699951171875
2017-10-10,37.316097259521484,72.59187316894531,987.2000122070312,972.5999755859375,171.58999633789062,71.11799621582031,183.1199951171875,187.23211669921875,96.06922912597656,195.0800018310547
2017-10-11,37.47169494628906,72.715576171875,995.0,989.25,172.74000549316406,70.91999816894531,184.69000244140625,189.22402954101562,95.0755386352539,194.9499969482422
2017-10-12,37.34003829956055,73.38163757324219,1000.9299926757812,987.8300170898438,172.5500030517578,71.13600158691406,180.52999877929688,189.3131866455078,93.51264953613281,195.86000061035156
2017-10-13,37.57701110839844,73.73370361328125,1002.9400024414062,989.6799926757812,173.74000549316406,71.11399841308594,178.4499969482422,192.84121704101562,93.94678497314453,199.49000549316406
2017-10-16,38.26875686645508,73.88594818115234,1006.3400268554688,992.0,174.52000427246094,70.12000274658203,179.55999755859375,196.1512451171875,94.67033386230469,202.67999267578125
2017-10-17,38.40998077392578,73.828857421875,1009.1300048828125,992.1799926757812,176.11000061035156,71.1500015258789,175.32000732421875,195.9728546142578,94.89224243164062,199.47999572753906
2017-10-18,38.24003219604492,73.8478775024414,997.0,992.8099975585938,176.02999877929688,71.93000030517578,179.61000061035156,195.80435180664062,94.78611755371094,195.5399932861328
2017-10-19,37.33525466918945,74.13333892822266,986.6099853515625,984.4500122070312,174.55999755859375,70.36199951171875,177.92999267578125,196.0224151611328,95.51933288574219,195.1300048828125
2017-10-20,37.39987564086914,74.9897232055664,982.9099731445312,988.2000122070312,174.97999572753906,69.0199966430664,177.32000732421875,195.13047790527344,95.89557647705078,194.16000366210938
2017-10-23,37.38072967529297,75.00875854492188,966.2999877929688,968.4500122070312,171.27000427246094,67.40399932861328,173.1300048828125,194.85301208496094,95.22024536132812,192.47000122070312
2017-10-24,37.60333251953125,75.03728485107422,975.9000244140625,970.5399780273438,171.8000030517578,67.46800231933594,173.6999969482422,196.8944854736328,94.82469940185547,196.02000427246094
2017-10-25,37.438175201416016,74.81845092773438,972.9099731445312,973.3300170898438,170.60000610351562,65.16799926757812,170.22000122070312,191.91958618164062,94.35197448730469,193.77000427246094
2017-10-26,37.67753601074219,74.94212341308594,972.4299926757812,972.5599975585938,170.6300048828125,65.23400115966797,170.32000732421875,193.93136596679688,95.0851821899414,195.2100067138672
2017-10-27,39.027523040771484,79.74732971191406,1100.949951171875,1019.27001953125,177.8800048828125,64.17400360107422,176.14999389648438,200.04591369628906,94.84400177001953,199.5399932861328
2017-10-30,39.905975341796875,79.82345581054688,1110.8499755859375,1017.1099853515625,179.8699951171875,64.01599884033203,181.5800018310547,202.0081329345703,94.58351135253906,198.3699951171875
2017-10-31,40.46128463745117,79.14788055419922,1105.280029296875,1016.6400146484375,180.05999755859375,66.30599975585938,184.88999938964844,204.95140075683594,94.36162567138672,196.42999267578125
2017-11-01,39.946659088134766,79.14788055419922,1103.6800537109375,1025.5,182.66000366210938,64.21600341796875,186.0800018310547,205.33790588378906,95.53860473632812,198.0
2017-11-02,40.238677978515625,79.9757080078125,1094.219970703125,1025.5799560546875,178.9199981689453,59.85200119018555,184.80999755859375,204.08924865722656,94.8825912475586,199.32000732421875
2017-11-03,41.28947067260742,80.06134796142578,1111.5999755859375,1032.47998046875,178.9199981689453,61.21799850463867,183.2100067138672,206.8145294189453,95.16236877441406,200.00999450683594
2017-11-06,41.708343505859375,80.37535095214844,1120.6600341796875,1025.9000244140625,180.1699981689453,60.555999755859375,187.83999633789062,207.74609375,97.09185028076172,200.1300048828125
2017-11-07,41.842384338378906,80.1850357055664,1123.1700439453125,1033.3299560546875,180.25,61.209999084472656,188.50999450683594,210.12448120117188,98.02765655517578,195.88999938964844
2017-11-08,42.184669494628906,80.46097564697266,1132.8800048828125,1039.8499755859375,179.55999755859375,60.87799835205078,185.89999389648438,207.2803192138672,97.61280822753906,196.44000244140625
2017-11-09,42.09850311279297,80.01375579833984,1129.1300048828125,1031.260009765625,179.3000030517578,60.597999572753906,185.1300048828125,203.47482299804688,99.05992126464844,193.89999389648438
2017-11-10,41.959171295166016,79.80443572998047,1125.3499755859375,1028.0699462890625,178.4600067138672,60.597999572753906,186.41000366210938,214.1975860595703,101.08589172363281,192.02000427246094
2017-11-13,41.79102325439453,79.86151885986328,1129.1700439453125,1025.75,178.77000427246094,63.08000183105469,184.5399932861328,210.7191619873047,101.04730224609375,195.0800018310547
2017-11-14,41.159244537353516,79.9757080078125,1136.8399658203125,1026.0,178.07000732421875,61.7400016784668,181.7899932861328,212.25518798828125,99.53265380859375,195.7100067138672
2017-11-15,40.61635208129883,79.3541259765625,1126.68994140625,1020.9099731445312,177.9499969482422,62.2599983215332,181.47999572753906,208.09291076660156,100.03431701660156,192.1199951171875
2017-11-16,41.101593017578125,79.56448364257812,1137.2900390625,1032.5,179.58999633789062,62.5,185.42999267578125,209.7082977294922,99.94749450683594,195.50999450683594
2017-11-17,40.873390197753906,78.7994613647461,1129.8800048828125,1019.0900268554688,179.0,63.0099983215332,185.1300048828125,209.46054077148438,99.79312896728516,193.1999969482422
2017-11-20,40.83254623413086,78.92377471923828,1126.31005859375,1018.3800048828125,178.74000549316406,61.74800109863281,188.0,212.1560821533203,99.12745666503906,194.10000610351562
2017-11-21,41.59164047241211,80.06178283691406,1139.489990234375,1034.489990234375,181.86000061035156,63.5620002746582,190.89999389648438,214.1083984375,99.36864471435547,196.22999572753906
2017-11-22,42.028839111328125,79.47843933105469,1156.1600341796875,1035.9599609375,180.8699951171875,62.52000045776367,189.83999633789062,213.14642333984375,99.11781311035156,196.32000732421875
2017-11-24,42.03124237060547,79.62187194824219,1186.0,1040.6099853515625,182.77999877929688,63.11000061035156,191.19000244140625,215.15957641601562,99.02133178710938,195.75
2017-11-27,41.81984329223633,80.20523071289062,1195.8299560546875,1054.2099609375,183.02999877929688,63.36199951171875,188.02999877929688,212.3629913330078,99.16604614257812,195.0500030517578
2017-11-28,41.5748291015625,81.17108154296875,1193.5999755859375,1047.4100341796875,182.4199981689453,63.5099983215332,186.69000244140625,208.9614715576172,99.76419830322266,199.17999267578125
2017-11-29,40.712432861328125,79.69837951660156,1161.27001953125,1021.6599731445312,175.1300048828125,61.507999420166016,179.91000366210938,194.79005432128906,101.52967071533203,188.14999389648438
2017-11-30,41.28175735473633,80.49211883544922,1176.75,1021.4099731445312,177.17999267578125,61.77000045776367,177.0800018310547,199.04446411132812,101.12447357177734,187.5800018310547
2017-12-01,41.08958435058594,80.57817077636719,1162.3499755859375,1010.1699829101562,175.10000610351562,61.305999755859375,174.61000061035156,196.03958129882812,101.53932189941406,186.82000732421875
2017-12-04,40.789306640625,77.53714752197266,1133.949951171875,998.6799926757812,171.47000122070312,61.040000915527344,169.5800018310547,185.1110076904297,106.33409118652344,184.0399932861328
2017-12-05,40.75086975097656,78.02484130859375,1141.5699462890625,1005.1500244140625,172.8300018310547,60.7400016784668,168.9600067138672,186.18206787109375,103.43985748291016,184.2100067138672
2017-12-06,40.59952926635742,79.162841796875,1152.3499755859375,1018.3800048828125,176.05999755859375,62.652000427246094,172.6300048828125,187.689453125,101.74191284179688,185.3000030517578
2017-12-07,40.67400360107422,78.88551330566406,1159.7900390625,1030.9300537109375,180.13999938964844,62.24800109863281,174.47000122070312,190.39682006835938,101.5489730834961,185.1999969482422
2017-12-08,40.68600845336914,80.4825439453125,1162.0,1037.050048828125,179.0,63.0260009765625,177.6199951171875,189.90093994140625,101.36419677734375,188.5399932861328
2017-12-11,41.478736877441406,81.50579071044922,1168.9200439453125,1041.0999755859375,179.0399932861328,65.78199768066406,179.2899932861328,193.04464721679688,103.89270782470703,186.22000122070312
2017-12-12,41.245723724365234,81.84049987792969,1165.0799560546875,1040.47998046875,176.9600067138672,68.20600128173828,174.63999938964844,189.25633239746094,104.47620391845703,185.72999572753906
2017-12-13,41.382652282714844,81.62053680419922,1164.1300048828125,1040.6099853515625,178.3000030517578,67.80599975585938,176.47000122070312,184.635009765625,104.65126037597656,187.86000061035156
2017-12-14,41.37063980102539,80.98938751220703,1174.260009765625,1049.1500244140625,178.38999938964844,67.5780029296875,171.75,184.92262268066406,107.52987670898438,189.55999755859375
2017-12-15,41.79102325439453,83.05500030517578,1179.1400146484375,1064.18994140625,180.17999267578125,68.69000244140625,173.5500030517578,189.9703826904297,108.21062469482422,190.1199951171875
2017-12-18,42.37956619262695,82.60553741455078,1190.5799560546875,1077.1400146484375,180.82000732421875,67.77400207519531,173.3699951171875,196.2577667236328,107.97722625732422,190.4199981689453
2017-12-19,41.927947998046875,82.07958221435547,1187.3800048828125,1070.6800537109375,179.50999450683594,66.22000122070312,171.27999877929688,194.4826202392578,108.73577880859375,187.02000427246094
2017-12-20,41.88230514526367,81.78312683105469,1177.6199951171875,1064.949951171875,177.88999938964844,65.7959976196289,172.63999938964844,195.16685485839844,106.674072265625,188.82000732421875
2017-12-21,42.04085159301758,81.76399993896484,1174.760009765625,1063.6300048828125,177.4499969482422,66.33200073242188,175.32000732421875,194.26441955566406,106.55736541748047,188.6199951171875
2017-12-22,42.04085159301758,81.7735595703125,1168.3599853515625,1060.1199951171875,177.1999969482422,65.04000091552734,176.2899932861328,193.64959716796875,105.68211364746094,189.94000244140625
2017-12-26,40.974273681640625,81.66837310791016,1176.760009765625,1056.739990234375,175.99000549316406,63.45800018310547,172.3300018310547,195.80157470703125,105.1472396850586,187.75999450683594
2017-12-27,40.981483459472656,81.96481323242188,1182.260009765625,1049.3699951171875,177.6199951171875,62.327999114990234,172.97000122070312,195.5338134765625,104.68043518066406,186.24000549316406
2017-12-28,41.09678649902344,81.97438049316406,1186.0999755859375,1048.1400146484375,177.9199981689453,63.071998596191406,172.3000030517578,195.7619171142578,104.8068618774414,192.7100067138672
2017-12-29,40.652374267578125,81.80226135253906,1169.469970703125,1046.4000244140625,176.4600067138672,62.27000045776367,172.42999267578125,191.894287109375,104.55400848388672,191.9600067138672
2018-01-02,41.3802375793457,82.19432830810547,1189.010009765625,1065.0,181.4199981689453,64.10600280761719,183.64999389648438,197.69573974609375,108.72606658935547,201.07000732421875
2018-01-03,41.37303161621094,82.57684326171875,1204.199951171875,1082.47998046875,184.6699981689453,63.45000076293945,184.0,210.70684814453125,109.19285583496094,205.0500030517578
2018-01-04,41.565216064453125,83.30365753173828,1209.5899658203125,1086.4000244140625,184.3300018310547,62.92399978637695,185.7100067138672,211.81753540039062,109.14424133300781,205.6300048828125
2018-01-05,42.0384521484375,84.33646392822266,1229.1400146484375,1102.22998046875,186.85000610351562,63.316001892089844,190.6999969482422,213.61251831054688,108.5510025024414,209.99000549316406
2018-01-08,41.88230514526367,84.42251586914062,1246.8699951171875,1106.93994140625,188.27999877929688,67.28199768066406,190.3300018310547,220.1577606201172,106.9949951171875,212.0500030517578
2018-01-09,41.877506256103516,84.36515808105469,1252.699951171875,1106.260009765625,187.8699951171875,66.73799896240234,190.8000030517578,220.09825134277344,106.91719055175781,209.30999755859375
2018-01-10,41.867889404296875,83.98262786865234,1254.3299560546875,1102.6099853515625,187.83999633789062,66.95999908447266,189.7899932861328,221.82382202148438,106.46011352539062,212.52000427246094
2018-01-11,42.105709075927734,84.23126220703125,1276.6800537109375,1105.52001953125,187.77000427246094,67.58999633789062,188.75,222.2205352783203,107.93832397460938,217.24000549316406
2018-01-12,42.54050064086914,85.6848373413086,1305.199951171875,1122.260009765625,179.3699951171875,67.24400329589844,187.7899932861328,221.12962341308594,109.37763214111328,221.22999572753906
2018-01-16,42.324310302734375,84.48945617675781,1304.8599853515625,1121.760009765625,178.38999938964844,68.01200103759766,182.39999389648438,218.2834930419922,107.64657592773438,221.52999877929688
2018-01-17,43.02334976196289,86.20124053955078,1295.0,1131.97998046875,177.60000610351562,69.43199920654297,183.8300018310547,222.85519409179688,108.8913803100586,217.5
2018-01-18,43.06178665161133,86.16300201416016,1293.3199462890625,1129.7900390625,179.8000030517578,68.91400146484375,184.39999389648438,222.57752990722656,107.38400268554688,220.3300018310547
2018-01-19,42.86960983276367,86.06736755371094,1294.5799560546875,1137.510009765625,181.2899932861328,70.00399780273438,184.0500030517578,228.20045471191406,107.54931640625,220.4600067138672
2018-01-22,42.51889419555664,87.60701751708984,1327.31005859375,1155.81005859375,185.3699951171875,70.31199645996094,184.02000427246094,231.75076293945312,108.04529571533203,227.5800018310547
2018-01-23,42.52849578857422,87.88435363769531,1362.5400390625,1169.969970703125,189.35000610351562,70.55799865722656,192.27999877929688,236.9274444580078,107.37428283691406,250.2899932861328
